time,open,high,low,close,volume
2023-09-26,1153.2,1163.52,1137.96,1137.96,1046590396
2023-09-27,1139.65,1153.85,1126.36,1153.85,860424151
2023-09-28,1153.78,1155.39,1136.99,1152.43,691112432
2023-09-29,1152.43,1163.88,1152.43,1154.15,574812383
2023-10-02,1155.36,1161.48,1149.63,1155.25,518241915
2023-10-03,1145.94,1146.59,1117.28,1118.1,991875600
2023-10-04,1113.25,1133.79,1106.4,1128.67,682485641
2023-10-05,1131.29,1133.12,1113.89,1113.89,609007336
2023-10-06,1115.13,1129.13,1107.4,1128.54,621618542
2023-10-09,1130.38,1137.36,1127.03,1137.36,602615874
2023-10-10,1140.83,1150.34,1140.83,1143.69,671763276
2023-10-11,1146.08,1150.81,1138.22,1150.81,543054354
2023-10-12,1151.81,1156.73,1148.11,1151.61,647175500
2023-10-13,1144.5,1155.1,1138.99,1154.73,621416606
2023-10-16,1154.87,1157.46,1140.64,1141.42,676192185
2023-10-17,1145.34,1147.89,1121.65,1121.65,610499889
2023-10-18,1123.58,1125.27,1088.87,1103.4,1038176335
2023-10-19,1104.03,1104.03,1087.85,1087.85,649225855
2023-10-20,1087.73,1108.16,1073.73,1108.03,658192868
2023-10-23,1106.38,1106.8,1086.54,1093.53,563101470
2023-10-24,1094.77,1107.3,1088.17,1105.9,509040896
2023-10-25,1106.1,1111.39,1100.64,1101.66,539258100
2023-10-26,1081.21,1083.22,1049.71,1055.45,1177081206
2023-10-27,1059.57,1061.87,1037.46,1060.62,692233832
2023-10-30,1054.03,1060.39,1042.4,1042.4,533359252
2023-10-31,1043.83,1046.17,1025.03,1028.19,755535020
2023-11-01,1029.43,1039.66,1020.01,1039.66,679885915
2023-11-02,1039.86,1075.47,1039.86,1075.47,772121338
2023-11-03,1077.64,1082.23,1071.11,1076.78,756483331
2023-11-06,1076.78,1089.66,1076.78,1089.66,692791604
2023-11-07,1089.66,1089.89,1079.42,1080.29,634514315
2023-11-08,1079.65,1113.43,1075.8,1113.43,952577357
2023-11-09,1117.06,1124.78,1112.13,1113.89,1052082350
2023-11-10,1104.62,1116.02,1101.23,1101.68,1032796666
2023-11-13,1103.66,1107.91,1093.19,1100.07,789437382
2023-11-14,1106.44,1115.6,1101.67,1109.73,822197114
2023-11-15,1120.35,1132.75,1118.74,1122.5,937960012
2023-11-16,1119.81,1125.53,1114.97,1125.53,687396150
2023-11-17,1127.92,1129.84,1096.16,1101.19,1255204381
2023-11-20,1089.99,1111.26,1085.32,1103.66,841468794
2023-11-21,1104.52,1112.77,1103.79,1110.46,712613814
2023-11-22,1110.46,1115.47,1103.26,1113.82,946276924
2023-11-23,1116.32,1118.54,1088.49,1088.49,1028270888
2023-11-24,1090.72,1095.61,1073.31,1095.61,958343250
2023-11-27,1095.61,1096.84,1085.69,1088.06,595015273
2023-11-28,1088.54,1095.43,1076.45,1095.43,681884567
2023-11-29,1095.43,1105.28,1095.43,1102.8,614957140
2023-11-30,1101.75,1107.45,1094.13,1094.13,723483378
2023-12-01,1094.13,1102.2,1090.08,1102.16,603587510
2023-12-04,1102.16,1123.96,1102.16,1120.49,1120648335
2023-12-05,1120.49,1124.11,1113.55,1115.97,824655978
2023-12-06,1115.97,1126.43,1115.97,1126.43,853960306
2023-12-07,1127.52,1129.83,1109.51,1121.49,1334588551
2023-12-08,1121.78,1127.46,1119.43,1124.44,819095049
2023-12-11,1124.44,1129.15,1120.32,1125.5,700589754
2023-12-12,1127.85,1129.77,1123.35,1127.63,645624476
2023-12-13,1130.19,1131.21,1112.08,1114.2,844042125
2023-12-14,1118.14,1120.36,1107.86,1110.13,681022113
2023-12-15,1109.36,1112.79,1102.3,1102.3,749829297
2023-12-18,1102.3,1103.74,1091.45,1091.88,713157593
2023-12-19,1091.9,1096.3,1082.29,1096.3,649906769
2023-12-20,1097.62,1102.27,1093.38,1100.76,598209855
2023-12-21,1100.76,1102.43,1094.47,1102.43,520999516
2023-12-22,1102.23,1104.65,1099.32,1103.06,558031547
2023-12-25,1104.46,1118.31,1104.27,1117.66,658538434
2023-12-26,1118.3,1123.11,1117.93,1122.25,644741653
2023-12-27,1123.49,1126.47,1121.99,1121.99,776800261
2023-12-28,1122.77,1130.58,1120.5,1128.93,716927949
2023-12-29,1131.68,1135.05,1129.93,1129.93,710847562
2024-01-02,1138.01,1139.71,1128.69,1131.72,842255467
2024-01-03,1131.97,1144.17,1128.32,1144.17,719932658
2024-01-04,1145.49,1160.08,1144.32,1150.72,1181354559
2024-01-05,1151.43,1155.84,1149.08,1154.68,803268328
2024-01-08,1157.54,1162.56,1155.48,1160.19,905408420
2024-01-09,1161.45,1162.83,1155.46,1158.59,870509266
2024-01-10,1158.82,1166.1,1155.94,1161.54,992761212
2024-01-11,1161.54,1169.1,1157.43,1162.22,860493292
2024-01-12,1159.25,1161.91,1146.75,1154.7,1086669255
2024-01-15,1158.33,1163.75,1154.12,1154.12,617145386
2024-01-16,1149.93,1163.12,1147.71,1163.12,611399775
2024-01-17,1161.95,1168.46,1160.45,1162.53,769803132
2024-01-18,1164.35,1169.73,1162.62,1169.06,596224450
2024-01-19,1171.5,1181.5,1171.47,1181.5,662887992
2024-01-22,1185.6,1186.96,1175.54,1182.86,889755900
2024-01-23,1184.13,1184.74,1173.78,1177.5,683712214
2024-01-24,1177.5,1180.3,1172.0,1172.97,733190188
2024-01-25,1173.7,1173.83,1168.5,1170.37,540538159
2024-01-26,1173.26,1176.76,1173.26,1175.67,575224219
2024-01-29,1175.67,1180.46,1174.88,1175.69,666529537
2024-01-30,1175.97,1179.92,1174.13,1179.65,620146298
2024-01-31,1181.81,1182.53,1163.13,1164.31,1120899587
2024-02-01,1162.6,1174.5,1162.45,1173.02,670246274
2024-02-02,1174.25,1178.27,1169.7,1172.55,914673342
2024-02-05,1174.41,1188.45,1173.54,1186.06,874803630
2024-02-06,1188.22,1190.92,1185.68,1188.48,619772100
2024-02-07,1190.68,1199.52,1190.5,1198.53,685659517
2024-02-15,1203.08,1207.56,1198.81,1202.5,868724308
2024-02-16,1205.3,1210.25,1204.29,1209.7,822636730
2024-02-19,1213.38,1225.48,1212.58,1224.97,1046431380
2024-02-20,1228.08,1230.47,1222.66,1230.06,939947595
2024-02-21,1231.5,1234.22,1222.92,1230.04,988846280
2024-02-22,1230.65,1232.09,1226.15,1227.31,840410190
2024-02-23,1228.21,1240.81,1211.55,1212.0,1394045720
2024-02-26,1213.65,1225.21,1210.52,1224.17,889748773
2024-02-27,1228.98,1237.6,1226.49,1237.46,986854411
2024-02-28,1242.06,1254.55,1236.32,1254.55,970755990
2024-02-29,1257.56,1264.39,1247.7,1252.73,1091193600
2024-03-01,1256.72,1258.76,1247.87,1258.28,961928011
2024-03-04,1258.28,1268.25,1256.54,1261.41,1183086384
2024-03-05,1261.41,1269.98,1257.81,1269.98,1011196107
2024-03-06,1270.05,1277.51,1256.3,1262.73,1062933517
2024-03-07,1263.51,1269.88,1260.24,1268.46,1017267325
2024-03-08,1270.14,1274.3,1247.35,1247.35,1346110974
2024-03-11,1248.54,1254.01,1233.49,1235.49,975985066
2024-03-12,1234.87,1248.33,1233.14,1245.0,836219861
2024-03-13,1245.0,1270.51,1245.0,1270.51,982228387
2024-03-14,1272.16,1276.41,1258.67,1264.26,1057178320
2024-03-15,1263.46,1271.63,1252.36,1263.78,1067614441
2024-03-18,1264.17,1269.9,1221.67,1243.56,1708947942
2024-03-19,1246.54,1249.75,1238.92,1242.46,914651785
2024-03-20,1243.78,1261.55,1235.46,1260.08,915569336
2024-03-21,1268.02,1276.42,1264.2,1276.42,1251812900
2024-03-22,1276.42,1291.27,1276.38,1281.8,1377676890
2024-03-25,1281.63,1286.84,1264.51,1267.86,1242486633
2024-03-26,1267.86,1282.5,1264.42,1282.21,941695455
2024-03-27,1284.59,1286.72,1276.95,1283.09,919282582
2024-03-28,1288.41,1293.9,1285.52,1290.18,1012175340
2024-03-29,1293.04,1293.04,1282.44,1284.09,922547400
2024-04-01,1282.37,1286.8,1274.09,1281.52,971211980
2024-04-02,1275.83,1287.04,1268.48,1287.04,1087683661
2024-04-03,1285.26,1288.99,1271.47,1271.47,1077322954
2024-04-04,1272.91,1277.62,1265.12,1268.25,980907137
2024-04-05,1268.25,1268.25,1253.56,1255.11,1075439698
2024-04-08,1255.51,1258.4,1246.87,1250.35,876038830
2024-04-09,1252.4,1262.82,1247.7,1262.82,717434222
2024-04-10,1266.52,1268.72,1258.56,1258.56,702274717
2024-04-11,1255.46,1262.03,1248.11,1258.2,686819590
2024-04-12,1259.02,1278.39,1259.02,1276.6,944444595
2024-04-15,1276.16,1281.81,1216.61,1216.61,1455862779
2024-04-16,1216.65,1222.45,1191.73,1215.68,1355239132
2024-04-17,1215.98,1221.47,1193.01,1193.01,859252249
2024-04-19,1188.47,1190.96,1165.99,1174.85,1070536473
2024-04-22,1183.77,1193.88,1181.13,1190.22,708578793
2024-04-23,1189.98,1192.8,1169.61,1177.4,778311310
2024-04-24,1177.4,1207.61,1177.4,1205.61,820079823
2024-04-25,1206.52,1208.41,1200.21,1204.97,569651810
2024-04-26,1199.6,1216.6,1198.73,1209.52,620884392
2024-05-02,1212.13,1216.36,1206.28,1216.36,570363680
2024-05-03,1219.75,1225.75,1218.33,1221.03,643428817
2024-05-06,1227.25,1241.58,1224.22,1241.58,864633630
2024-05-07,1246.25,1250.63,1240.09,1248.63,707897194
2024-05-08,1243.61,1251.62,1234.76,1250.46,981802972
2024-05-09,1254.12,1256.8,1243.29,1248.64,771552716
2024-05-10,1252.04,1252.5,1237.46,1244.7,669111203
2024-05-13,1244.7,1249.2,1233.56,1240.18,741579440
2024-05-14,1247.49,1252.52,1240.88,1243.28,640493532
2024-05-15,1243.28,1257.92,1243.28,1254.39,880174065
2024-05-16,1264.69,1271.66,1261.19,1268.78,885055936
2024-05-17,1270.49,1274.27,1266.32,1273.11,937042992
2024-05-20,1281.52,1285.19,1277.36,1277.58,1161563296
2024-05-21,1278.44,1281.29,1267.29,1277.14,972159800
2024-05-22,1280.47,1283.06,1263.87,1266.91,1139091754
2024-05-23,1266.02,1281.03,1262.29,1281.03,968130000
2024-05-24,1280.77,1285.07,1250.28,1261.93,1367781161
2024-05-27,1263.46,1267.68,1257.27,1267.68,726703810
2024-05-28,1272.85,1281.73,1269.37,1281.73,868584327
2024-05-29,1281.73,1285.63,1271.6,1272.64,1072465256
2024-05-30,1267.62,1269.07,1251.8,1266.32,1050581949
2024-05-31,1268.86,1271.07,1261.43,1261.72,771151605
2024-06-03,1272.37,1284.48,1271.65,1280.0,1046924676
2024-06-04,1286.14,1289.31,1281.98,1283.52,935848681
2024-06-05,1284.36,1293.93,1284.35,1284.35,925054928
2024-06-06,1288.79,1292.02,1278.4,1283.56,893066672
2024-06-07,1284.99,1293.03,1283.13,1287.58,698283332
2024-06-10,1292.89,1297.39,1287.44,1290.67,858651954
2024-06-11,1295.04,1296.41,1279.47,1284.41,993342917
2024-06-12,1285.2,1301.35,1281.71,1300.19,895254667
2024-06-13,1305.69,1306.01,1297.6,1301.51,891331399
2024-06-14,1303.37,1305.02,1279.91,1279.91,1110637093
2024-06-17,1281.85,1283.1,1272.54,1274.77,900555134
2024-06-18,1280.29,1286.52,1278.38,1279.5,805289430
2024-06-19,1279.5,1284.14,1270.66,1279.79,1004875853
2024-06-20,1280.98,1286.54,1273.54,1282.3,932545131
2024-06-21,1284.99,1288.06,1279.44,1282.02,834751762
2024-06-24,1281.19,1284.84,1252.66,1254.12,1247101984
2024-06-25,1256.11,1260.07,1250.25,1256.56,835303407
2024-06-26,1258.42,1262.67,1247.55,1261.24,878371266
2024-06-27,1261.24,1262.49,1255.12,1259.09,596988499
2024-06-28,1260.77,1262.61,1240.15,1245.32,840428178
2024-07-01,1245.22,1254.56,1240.07,1254.56,487191100
2024-07-02,1258.96,1270.47,1257.93,1269.79,528470005
2024-07-03,1269.96,1278.14,1268.23,1276.85,589504712
2024-07-04,1279.12,1283.13,1274.58,1279.89,523462424
2024-07-05,1279.89,1284.98,1276.93,1283.04,616503474
2024-07-08,1285.79,1287.14,1277.68,1283.56,766898184
2024-07-09,1286.7,1294.15,1283.62,1293.71,821808017
2024-07-10,1295.78,1297.96,1285.94,1285.94,751002251
2024-07-11,1291.17,1293.32,1283.8,1283.8,697233094
2024-07-12,1284.57,1288.67,1277.16,1280.75,606308137
2024-07-15,1281.0,1286.37,1276.27,1279.82,573511101
2024-07-16,1280.64,1291.47,1279.37,1281.18,684257163
